 TITLE = "Information of all contacts"
 VARIABLES= "pos_x"  "pos_y" "model_name""kn" "ks" "pb_kn" "pb_ks" "pb_ten" "pb_coh" "pb_fa" "pb_rmul" "normal_x" "normal_y" "shear_x" "shear_y" "f_global_x" "f_global_y" "f_local_x" "f_local_y" "cf_normal" "cf_shear" 
  -3.4146  0.838221  linearpbond  6.55636e+10  3.27818e+10  1.07988e+11  5.39938e+10  5.39774e+07  5.39774e+07  0  1  0.845592  0.53383  -0.53383  0.845592  11000.7  6944.86  13009.5  0  13009.5  0
  -3.4337  0.493892  linearpbond  6.72042e+10  3.36021e+10  1.1069e+11  5.53449e+10  5.6709e+07  5.6709e+07  0  1  0.78076  -0.624831  0.624831  0.78076  9828.79  -7865.83  12588.7  0  12588.7  0
  1.2944  -2.94813  linearpbond  6.0823e+10  3.04115e+10  1.16742e+11  5.83711e+10  4.20072e+07  4.20072e+07  0  1  -0.264295  0.964442  -0.964442  -0.264295  -5920.98  21606.3  22402.9  0  22402.9  0
  -0.508664  -3.34452  linearpbond  6.99945e+10  3.49972e+10  1.11244e+11  5.56222e+10  5.20399e+07  5.20399e+07  0  1  0.43647  0.899719  -0.899719  0.43647  14069.7  29002.7  32235.3  0  32235.3  0
  -0.340525  -3.63652  linearpbond  6.62946e+10  3.31473e+10  1.17142e+11  5.85712e+10  3.84516e+07  3.84516e+07  0  1  0.996926  -0.0783431  0.0783431  0.996926  30428.6  -2391.22  30522.4  0  30522.4  0
  -0.9057  -3.73449  linearpbond  6.56283e+10  3.28141e+10  1.18201e+11  5.91007e+10  5.43672e+07  5.43672e+07  0  1  -0.910156  -0.414267  0.414267  -0.910156  -39148.9  -17819  43013.4  0  43013.4  0
  1.32862  -0.428308  linearpbond  6.6509e+10  3.32545e+10  1.29856e+11  6.49281e+10  5.12789e+07  5.12789e+07  0  1  0.998637  -0.0521967  0.0521967  0.998637  22374.4  -1169.46  22404.9  0  22404.9  0
  4.4574  -4.20455  linearpbond  6.83419e+10  3.41709e+10  1.14759e+11  5.73795e+10  6.01375e+07  6.01375e+07  0  1  -0.916217  -0.400683  0.400683  -0.916217  -29746.3  -13008.7  32466.5  0  32466.5  0
  0.276997  -1.38533  linearpbond  6.76136e+10  3.38068e+10  1.04124e+11  5.20622e+10  5.29956e+07  5.29956e+07  0  1  -0.954334  0.298743  -0.298743  -0.954334  -28357.9  8877.1  29714.8  0  29714.8  0
  0.801762  -2.28259  linearpbond  6.40705e+10  3.20352e+10  1.11307e+11  5.56533e+10  6.40771e+07  6.40771e+07  0  1  -0.591456  -0.806337  0.806337  -0.591456  -6018.61  -8205.21  10175.9  0  10175.9  0
  3.92901  -1.35668  linearpbond  6.82862e+10  3.41431e+10  1.03186e+11  5.15929e+10  4.20268e+07  4.20268e+07  0  1  0.900959  0.433904  -0.433904  0.900959  29606.8  14258.7  32861.4  0  32861.4  0
  -1.43416  -4.48676  linearpbond  6.57037e+10  3.28518e+10  1.06456e+11  5.32281e+10  6.08299e+07  6.08299e+07  0  1  -0.534858  0.844942  -0.844942  -0.534858  -18084.9  28569.7  33812.6  0  33812.6  0
  -3.25004  -2.45575  linearpbond  6.92372e+10  3.46186e+10  1.02914e+11  5.1457e+10  4.85294e+07  4.85294e+07  0  1  0.061502  -0.998107  0.998107  0.061502  1279.62  -20766.8  20806.2  0  20806.2  0
  0.163691  -4.70385  linearpbond  6.87776e+10  3.43888e+10  1.01809e+11  5.09045e+10  4.9553e+07  4.9553e+07  0  1  0.99898  -0.0451522  0.0451522  0.99898  41401.2  -1871.27  41443.5  0  41443.5  0
  -0.282745  -4.37312  linearpbond  6.24534e+10  3.12267e+10  1.10849e+11  5.54246e+10  5.02938e+07  5.02938e+07  0  1  -0.349189  0.937052  -0.937052  -0.349189  -8863.4  23785  25382.8  0  25382.8  0
  -0.882695  2.26043  linearpbond  6.426e+10  3.213e+10  1.16793e+11  5.83963e+10  5.47538e+07  5.47538e+07  0  1  0.794075  0.60782  -0.60782  0.794075  2853.92  2184.51  3594.02  0  3594.02  0
  -1.00998  1.7717  linearpbond  6.87956e+10  3.43978e+10  1.06084e+11  5.30421e+10  5.19816e+07  5.19816e+07  0  1  0.402658  -0.915351  0.915351  0.402658  3584.62  -8148.81  8902.4  0  8902.4  0
